x0, x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, y
-885, -706, 507, 454, -532, 609, -991, -278, 216, -967, 722, -670, 287, 35, 690, 536, 390, -632, 538, -742, 987, -333, -606, 781, 983, 954, 288, 377, -48, 997, 1436159
222, 343, 762, -225, -29, -352, 938, 368, 544, -41, -702, 579, 317, 894, -493, 983, 62, -73, 480, 514, -61, -975, 761, -489, -975, -423, -669, 188, -737, 475, 2155060
-359, 916, 612, -732, 223, 745, 635, -464, -590, -857, -741, -682, 390, -565, -454, 569, -558, -7, -796, -802, 401, 35, -191, -244, -347, 698, 654, 240, 538, -637, -639612
-373, 851, 532, 688, 225, 80, -125, 776, -666, -282, -404, -500, 37, 56, 445, -533, 975, -322, -925, 871, 173, 641, -845, -611, -484, -741, -617, -917, -821, -102, 356257
827, 508, -661, -142, -615, -818, 388, -362, 633, 476, -388, -454, 252, 442, 323, -29, -672, 683, -361, 818, -777, -464, -372, -743, 445, 787, 457, -528, 719, -25, -2812886
465, -418, 107, -467, -392, 456, -115, 606, -84, -920, 226, -83, -544, -579, 789, 355, 787, 924, 750, 655, 450, 776, -81, 396, 148, 282, -946, 913, -374, 201, 3752582
-419, 808, -633, 420, 252, -785, 204, 99, -939, -328, 823, -543, 601, -295, 851, -561, 82, 217, -345, -28, 302, -849, -221, -179, -558, 509, -144, 116, -38, 109, -790877
551, -152, 274, -890, 54, 636, -857, 985, -92, 718, 795, 68, -387, 597, 134, 460, 75, -905, -146, -779, -329, -722, 880, -955, -45, 573, 26, -83, 981, 187, 781855
450, -343, -851, -558, 121, 145, 179, 717, 685, 854, 462, 692, 375, 217, -876, 346, 472, 596, 271, -630, -892, 150, 182, 424, -98, -114, -763, 887, 685, -429, 1688045
-569, 195, 197, 384, 12, -205, 472, 397, -604, -362, -967, -542, 420, 896, 162, -493, 613, -753, 685, 461, 861, 905, 684, -692, 26, -747, 487, 60, 97, -319, -1356251
-156, 22, -387, -554, 71, 754, -633, -998, -275, 750, 767, -264, 774, 840, 244, -366, -755, 702, -597, 593, -487, -380, -594, -879, -808, -538, -57, -940, 22, -494, -1892839
314, -31, -638, -164, -862, -124, 331, 243, 736, 313, 579, 207, -774, 588, 635, -302, -309, 933, 56, -460, 352, 382, -361, -299, -324, 94, 259, -867, 785, -961, -1652544
-899, 166, -671, -4, -78, -364, -888, 449, 800, -583, -916, -676, 540, 446, -155, 723, -582, -917, 262, -441, 325, 12, 183, 508, -750, -850, 800, -211, -258, 674, -2426069
-383, -640, 750, -919, 294, -624, 399, 306, -658, 643, -111, 277, -63, 901, 650, 449, 821, -608, 105, -167, -657, 322, -711, 858, 209, 632, -166, 964, 220, -319, 1488596
997, -591, 242, -426, -356, 432, -610, -49, -446, -807, 59, 115, -52, 797, 158, -441, 38, 280, 479, 844, -12, -748, 813, -936, -162, 436, -488, -573, -898, -518, -423698
-461, -782, 965, 428, 847, -444, 531, -591, -543, -791, -890, 428, 634, 717, 212, -697, 701, -212, -519, 336, 205, 913, -175, -66, -255, 570, 755, -282, 731, -688, -3092231
-209, 313, 687, -570, -742, 55, -802, 866, 175, 557, 774, 796, -983, 445, -319, 628, 59, 834, -917, 409, -696, -674, -403, 426, 470, 847, -185, 90, -813, -91, 1826677
-257, -459, 471, 680, 75, 551, -320, -309, -804, -960, -276, 100, 383, -595, 183, 206, -849, -351, -753, 980, -18, -929, -112, -992, 558, 393, -165, 355, 3, -536, -1347283
968, -338, 8, 271, -636, 292, 611, -479, 93, -448, 597, 725, -192, 601, -209, -574, 325, 279, -906, -49, -859, -365, 897, 617, 192, -868, 962, 238, -955, -464, 1453546
-693, -551, -565, 767, 649, -637, 151, 586, -418, -901, -59, -542, -285, 463, 784, 456, -173, -888, 285, -590, -626, -100, 585, 238, 177, -82, -746, -207, 965, 492, -2452348
480, 309, -928, 203, -940, 736, -878, 381, 104, -619, 875, 606, -693, 262, -321, -656, 530, 574, 545, 153, 154, 513, -332, 471, -546, -111, -562, 209, 504, 662, 545194
-964, -54, -898, -771, 514, 311, 496, 678, 606, 401, -460, 238, -754, 374, 679, 669, -566, -665, -260, 57, -593, -518, -870, 934, 197, -709, 113, 656, 85, 921, 298536
-280, 672, 277, -85, 702, 244, -257, -582, -213, -521, 402, -200, -308, -682, -294, -106, -242, -579, 295, -115, -984, -760, 491, -485, -205, -458, -369, 570, 872, -38, -1804475
-819, -311, 543, -956, 925, 928, 409, -549, -997, -370, -231, 658, 22, 200, -346, -675, -324, 624, 956, -40, -744, 804, 320, 968, 30, -745, 557, -505, -349, -860, -307851
-66, -613, -51, -227, 849, -445, -243, -29, -195, -988, -302, 0, 623, -429, -934, -338, 300, 487, 988, 723, 14, 613, 218, 607, 737, 812, 79, -942, 699, 255, -2432105
783, -633, -626, 738, -283, 584, 282, -317, 201, 72, 614, 215, 565, -318, 962, -688, 614, 768, 865, 640, 766, 205, 237, 848, -846, 174, -628, 692, -110, 780, 3333875
901, -432, -523, -756, -71, -388, -686, -324, 936, 0, 715, 473, 453, 962, 785, 517, -377, 484, -535, 261, 87, 929, -183, 656, 602, -292, -835, -453, 39, -983, -117979
93, 314, -447, -998, 479, 768, -62, -310, -392, 622, 246, 232, -127, 716, -611, 22, -938, -136, 777, 86, -200, 546, 453, 233, -59, -333, -907, 397, 909, 534, -192266
164, -513, 553, 455, 202, 498, 341, -783, 89, 393, 460, 157, -766, -628, 327, -241, -513, -349, 140, -904, 856, -40, -113, 230, -15, -224, 890, 491, 623, 232, 539790
-966, -637, -615, -471, -481, -481, 157, 487, 885, 584, -592, -2, -525, 974, 427, -101, -706, 126, 426, 426, -164, -411, -824, -798, -823, 884, -151, 36, -931, 564, -2317110
668, -377, 859, 858, -209, -619, -979, -399, 572, -246, 438, 999, -461, 251, 512, -84, 200, 181, 149, -225, -708, -659, -622, 877, -828, -654, -684, -193, 590, 927, 738459
-866, -393, -525, 182, 626, 79, -766, 805, 868, -505, -16, 645, 32, -722, 814, -380, 95, -658, -970, -866, -510, 911, 580, -42, -664, -185, -372, 519, -422, -667, -850723
792, -926, 168, 667, 911, 531, 919, 16, 199, -792, -243, 357, -98, 548, -152, 24, -51, -367, 416, -296, 528, -3, 150, 107, 790, 819, 905, -199, -478, 365, -269024
224, 889, -816, -483, 593, 707, 251, -165, 855, -196, 914, -480, 713, -760, 266, -537, -590, -813, -64, 996, 310, -722, -897, 7, 878, 550, 711, -961, 285, -197, -2145499
820, 216, 19, -315, 572, 842, 579, 288, -743, 800, -137, 917, 712, -621, 247, -444, -352, 664, -941, 44, 559, 271, 606, -903, 985, -247, 961, 842, 660, 299, 3666908
-864, -757, -163, -880, -621, 165, 954, 243, 421, -102, -867, 697, 91, 802, -891, -126, -762, 560, 203, 714, 90, -985, -699, -734, -656, 388, -213, -67, -595, -65, -1197293
491, 772, -545, -876, 309, 261, -262, -470, 890, -832, -174, 872, -430, -98, -997, -230, 915, -948, 35, 932, -539, -14, 602, 90, 340, 627, 746, 375, 458, 679, -1794962
212, 888, -653, -418, 915, 857, 823, -16, -629, -644, 483, -88, 20, 776, 379, -608, -739, -307, 932, 65, 275, 703, -158, -966, 602, -261, 85, -548, 913, -754, -2690842
-687, -345, -94, 306, -205, -141, -352, -647, 148, 103, -483, 121, -692, -493, 223, 506, 417, -491, 401, 970, 473, -386, -946, -702, -37, -555, 549, -909, 879, 366, -1942095
933, 25, 223, 439, 678, 402, -365, 148, -101, 241, -577, 743, -422, 120, -356, -565, -670, -876, -158, -240, -939, -619, 60, -722, 259, 363, -814, -841, 587, -991, -2824854
-150, 591, -894, -820, 542, 773, 273, -592, -429, 352, 229, -283, 201, 99, 347, -180, 109, -102, 738, 786, -90, 542, 93, 356, -55, 553, 889, 919, -593, -322, -419881
462, -818, 694, -469, 295, 201, 267, -943, -953, -467, -518, -695, 775, -188, -442, -131, 647, 194, 19, -394, -578, -747, 549, -699, 675, -954, -960, 674, 857, 563, 2301257
-256, 204, -320, -350, 908, 141, 407, 201, -541, -694, -437, -252, 491, -772, -404, 0, 991, 829, 872, 144, -746, -893, 791, -295, 178, -310, -999, 446, 9, -232, 1204965
-36, 761, -835, 515, 518, 597, -682, 753, 354, -19, 512, -856, 724, 700, -94, 212, -25, 319, -993, -849, 486, -618, 197, 63, 554, 353, 226, -834, -762, 91, -452493
915, -203, -189, 447, -869, 640, 181, 953, 505, -245, 595, 439, 997, 480, 181, -833, -91, 511, -578, -809, -258, -552, 660, -324, -925, -367, 304, 672, -637, -517, 2384445
248, 650, -418, -964, -396, -372, 808, -208, 237, -864, -847, 327, 20, -786, 285, 766, 924, 73, 574, 870, 414, 625, 187, 63, -98, -913, 39, 981, 583, -206, 2102106
924, 307, 181, -405, -618, 317, 135, -697, -314, 407, -751, 385, 976, -481, -879, 478, -52, 832, 981, 376, -552, -881, 106, -369, 604, 41, -13, 408, 764, -754, 1673817
153, -341, 146, -789, -478, 541, 40, -381, -404, -179, -495, -667, 756, -405, 278, -481, -414, -208, -25, -471, -504, -839, -111, -359, -199, 391, -513, 5, 254, 168, 912493
573, -614, 658, 475, -909, 132, 264, -424, 841, -898, -860, 614, -980, -390, -599, -956, -607, 895, -288, 127, 455, 661, 551, -758, 424, 985, 606, -903, 351, 50, -2284144
318, 556, 132, 903, -210, -689, -141, 492, -927, -496, -938, -781, -105, 16, -277, 161, 325, -882, -848, -732, 745, -252, -610, 456, -975, -907, -869, 225, 97, -527, -527874
-442, -236, -624, -85, -139, 351, 65, 98, -590, -308, -82, -473, -264, -877, 119, 957, -906, 375, -233, -419, -558, -15, 403, -618, -992, 536, -724, -818, -584, 570, 480222
-424, 380, -625, -195, -297, 522, 903, 282, 299, -704, 118, 842, 988, 431, 231, 903, 911, 582, -499, 127, -240, 928, 700, 243, 97, 625, 308, 709, 94, -788, 2060346
-875, -637, 282, -493, -266, -18, 478, 873, 512, -663, 227, -31, -963, 865, -140, -467, 389, 398, -372, 540, 154, 66, 500, -718, -924, -891, -265, -449, 435, -992, -2617567
850, -522, -66, -392, 434, -431, -822, 219, 810, 297, -113, -417, 14, 597, 720, 911, 221, 310, -88, -707, 121, -869, -80, -114, 274, 524, -981, -358, 984, 947, 650448
-427, -606, 43, 466, 153, -254, 838, -59, 358, -337, -990, 987, 451, -590, 6, -115, 876, 39, -531, 732, -221, 99, -156, -503, -243, 145, 835, 2, 349, -525, -696307
-471, -456, -269, 746, 736, 896, 352, 317, 262, -587, 3, 650, -436, -564, 936, -925, 943, 551, -277, 302, 836, 156, 356, 648, -14, 933, -435, 619, 263, 331, 990269
657, -936, -794, -229, -142, -970, -758, -809, -534, -179, -39, -278, 717, -697, -697, 195, 318, 702, -142, 152, -710, 37, -551, -158, 30, 943, -787, -779, -897, -294, -834757
-631, -305, -654, 568, 720, -460, -385, 882, -85, 23, -587, -798, 328, 233, 656, 917, -219, -464, 896, 379, 249, 575, 542, -410, -458, -7, -376, -909, 788, -893, -3648899
720, -158, -861, 743, -88, 249, -574, -241, 506, -744, 149, -237, 170, 672, -569, 390, -436, 139, 736, 167, -621, -640, -138, 323, 592, 637, -564, 876, 76, 607, -1659335
-936, -714, 55, -516, -324, -144, 232, 303, 933, -712, -216, -359, -269, -800, 975, 160, -342, 910, -557, 618, -693, -542, 716, -857, -343, -257, 768, 720, -328, 1000, 440962
-330, 809, 731, -41, 845, -715, -201, -102, -45, 305, 280, -697, 20, -934, -991, -113, -953, 108, 543, 966, 355, -322, 455, -82, -784, 891, -148, -48, 634, 158, -3438209
-568, -750, -834, -380, -216, -564, -397, -895, 730, 55, -840, -497, 188, -935, 962, 703, 882, -309, -268, 972, 396, -950, 405, 252, -772, -622, -918, -400, 421, 385, 75584
331, -865, -457, 826, 757, -678, 907, -684, -880, 523, 278, 696, 759, 311, -515, -208, 668, 639, 639, -257, 647, -166, 937, -975, -586, -972, 31, 204, -725, -595, 919465
476, 772, 450, 810, 81, -222, -394, -613, 754, 459, -71, 35, -944, -593, 855, -522, -13, 167, 714, 94, 387, -515, -918, 920, 388, 532, -903, 355, -462, -968, -524965
881, 320, -569, 401, -686, 224, 527, -239, 809, -89, 388, -91, 354, 479, 69, -367, 765, -723, -897, 414, -481, 531, -635, -374, -594, -827, -146, 1, -813, 635, 1529312
-287, 955, 785, 201, -165, -43, -543, -261, 376, 115, -651, -262, -623, -355, 114, 521, -574, 71, -873, -510, -399, -64, -404, 75, -364, -841, -154, -467, 53, 289, -60555
-793, 68, -305, 784, 379, -994, 838, -873, -423, -405, 337, -453, 466, -272, -745, -211, -264, 10, -355, -182, -171, 566, 462, -564, 325, -750, 261, 920, -430, 392, -1426588
-17, -291, 424, 484, 747, 205, 630, 635, -238, 956, 855, 783, -486, -985, -109, -607, -87, -964, 73, 123, -123, -804, 694, -659, 240, 964, -410, -575, 238, 928, 1353849
-793, -92, -235, 563, -633, -791, 880, 688, 278, -522, -598, 36, 226, -750, -670, 886, 398, -970, -904, -37, -820, -714, 462, 624, 610, -584, -909, 653, -680, -508, 1421344
906, -373, -315, 268, 476, 682, -576, -141, -527, -725, -9, -376, -415, 298, 884, 96, 400, 816, 100, 273, 123, -404, -697, 899, 726, -878, -762, 572, 942, -405, 443334
421, -840, -702, 152, 356, -526, -598, -862, 345, -164, 829, -150, 115, 712, 210, -339, -912, 986, 547, 444, -213, -308, -916, 736, 938, 296, 191, 384, 190, -123, -3293234
34, 222, 813, 833, 306, 771, 700, 421, 575, 995, 801, 453, 857, -842, 827, 816, 654, -927, -748, 794, -948, -796, 83, 687, -169, -307, 194, -417, -350, -902, 3681631
-847, -875, -145, -651, 816, -159, 681, 985, 732, 217, 595, 667, -770, 575, 385, -252, 484, 887, -835, -613, 921, -587, -874, -611, -590, -238, 480, 522, -816, -233, 442096
-652, -642, 929, -180, 247, 197, 28, 156, 975, 846, -767, -695, 93, 765, 210, 558, -986, -833, -7, -759, 762, -934, 287, 429, -571, 957, -552, -124, 22, 866, -273346
-425, -996, 561, -601, 937, -353, -862, -14, 171, 664, 932, -420, 687, -205, 814, 483, 192, 729, -810, -348, 932, -895, -45, -972, 271, -159, 466, -207, 903, 142, 502310
-869, 769, 556, 269, 432, -864, -694, -56, -856, -578, -633, 144, 436, -309, -304, -745, 258, -145, -253, -852, -302, -816, 354, -894, 698, -251, -322, -405, -932, 296, -324580
-984, -620, -284, 824, -45, 735, 443, -183, 924, -356, -936, -781, -596, -407, -888, 401, -556, -532, 463, 903, 324, -543, -213, -326, -992, -814, -7, 981, -386, -431, -3189415
-81, 126, -702, -667, 607, -954, -860, 800, 494, -496, 541, -239, 305, 24, -583, -64, -684, -490, -386, -701, 147, 466, 431, 462, -218, 566, 172, 618, -917, 303, -1978620
250, 145, -145, -44, 742, -542, -532, 119, 820, -751, -53, 720, 57, -801, -261, 759, 31, -838, -878, 301, 150, -32, 193, 230, 542, 395, 568, 889, -340, -210, -865389
574, -496, 641, 177, 402, -656, 807, 256, 117, 117, -831, 706, -626, 268, -215, -342, -864, 921, -263, -538, -850, 709, -691, -447, 303, -111, -103, 989, 879, -960, -1794412
-667, -738, 500, 123, 637, -945, -79, -265, -644, -171, -436, -531, -130, 759, 720, 644, 773, 196, 137, 723, -924, -971, -850, -878, -748, -219, -745, -821, -815, 831, -660072
-700, -1000, -975, -558, 783, 3, 233, 534, 65, 910, 346, -423, 147, 697, 657, -878, -976, 43, 178, 895, -68, 116, -852, -77, -688, -4, -394, 170, -675, -888, -3227412
183, 969, -834, 276, -126, -149, -478, -176, 394, -562, 288, 579, -375, 410, -305, -219, -290, -998, 644, -6, 646, -457, -451, -714, 11, 37, -590, 749, -826, -252, -1840490
-530, -170, 515, -277, 898, -651, -963, -714, -869, 929, 547, 186, -39, 585, 566, -818, -633, -957, 632, -820, -957, 612, 345, 933, -151, 643, -184, -739, -148, 228, -2074477
859, -21, 926, 405, -68, -938, 88, 855, -487, 853, -185, -41, -896, -403, 357, 651, 486, 838, -301, 618, 820, 268, -410, 745, -288, 274, -990, 901, -591, 932, 4390766
-204, 990, -317, 411, -71, -478, 111, 323, 614, 446, 605, -288, 25, 492, -264, 206, 299, -759, -420, 517, -852, 971, -879, -489, 745, 35, -108, 432, -502, 879, -223962
308, 167, 395, -559, 880, 131, 187, 224, 635, 369, 551, -124, -786, 405, -379, 990, -427, -257, -431, -695, 840, -404, -120, -142, -226, -317, -649, 392, -779, 738, 1776591
-862, -84, -813, -392, 342, -288, -527, -707, -729, -362, 491, -679, -122, -65, -886, -756, -944, 850, 815, 631, -226, -201, 385, -637, -85, 589, 663, 123, 629, 935, -4851572
574, -2, -322, 475, -508, -772, -602, 693, -768, -298, -103, 5, 817, 521, 458, 977, -747, -217, 212, -715, 868, -476, -880, 502, -643, 726, 610, -762, 928, 539, -421790
244, 341, 350, 89, -609, -820, 219, 157, 596, -275, -616, 270, 695, 498, 182, 133, 270, 630, -119, -866, 731, 251, -634, 526, -614, 709, -47, -480, -309, -619, 493300
744, 273, 166, 100, -317, 284, -454, 47, 216, 974, -895, 360, 527, -488, -88, -600, 831, 379, 541, -224, -837, 278, -52, 822, 59, -975, 209, 496, 523, -665, 2185703
182, -337, 265, -790, -514, -995, 848, -750, -224, 899, 359, -786, -349, -707, -105, -544, -670, -558, -989, 433, -507, 926, 674, 883, 83, 777, 201, 351, -201, -859, -1307709
-464, 852, -116, -842, 380, -185, -46, -611, -615, 545, -701, -279, 168, -515, -705, -605, -366, 923, 938, 920, 650, -233, 986, 977, 415, 338, 882, -742, 676, 982, -1043247
-976, 185, 140, 967, 885, -644, -400, 440, -425, -533, -769, -55, 65, -504, -94, -635, -547, -973, 956, -624, 853, -561, 235, 247, 383, -480, -49, 500, 160, -70, -2512131
414, -22, 108, -677, 730, 920, 773, 732, -396, 680, 23, 540, -473, 801, -265, -533, -495, 967, -624, 878, -508, 38, -540, 376, -656, -352, -623, -514, -998, -724, 700276
630, 172, 806, 121, -110, -389, 359, -146, 190, 54, 216, -490, 163, 312, -598, -684, -504, 258, -666, -558, 120, 181, -724, -273, 717, 325, -190, 90, 494, -56, -872043
-287, -10, -708, -839, 371, -818, -273, -363, 133, -675, 245, -944, 498, -85, -246, -818, -557, -609, 674, -864, -221, 443, -499, 556, -635, -133, 279, -871, 726, -875, -5139837
848, 740, 715, -352, -545, 573, 954, -62, -474, -77, -203, -456, 302, -426, -779, 347, 579, 325, -649, -358, 382, -900, 230, 195, 700, -62, -863, -368, 627, 286, 4217932
-975, 362, 857, -650, -32, 518, 734, -862, 649, -846, -677, -705, 982, 975, 131, 6, -788, 785, -593, -677, 369, -907, -100, -146, -960, -66, 97, 276, 402, -507, -1592185
120, 639, -300, -919, 243, -874, -396, 756, 255, -666, 768, 726, -404, 129, 974, -133, 924, 499, -572, 365, 651, -191, 360, 93, -115, 626, 40, -685, 706, 406, 86706
-133, 153, -16, 285, 551, -172, 242, 564, -141, -177, -97, -543, -484, 992, -134, 990, -671, 821, -8, -604, 454, -869, 906, -324, 601, -34, 623, 673, 505, -878, -2221126
257, -525, 414, -925, 907, 895, -574, -752, -978, -493, -23, -679, 698, 503, 808, 51, -888, -558, 402, 210, 123, -273, -3, -698, -110, -307, -646, 942, 65, 547, 412791
-764, 538, 512, -562, 175, -710, -519, 151, -367, 915, 486, 360, 717, -509, 573, -420, -914, 650, 872, 600, 948, -226, -286, 664, -13, 943, 416, 349, 74, -841, -524357
143, 755, 580, 716, -828, 790, 429, 646, 159, -920, -920, 741, -505, -358, -486, 896, -652, 988, 499, -522, 178, -8, -826, -727, 490, 122, 519, 146, 241, 122, 1652275
-58, -709, 362, 166, -912, -916, 314, 270, -627, -375, -707, 561, 89, 586, 218, -489, -202, -933, 607, -586, 4, 78, 155, -582, 267, 186, 92, -391, -573, 75, 78707
115, -165, 475, -748, 932, 684, 341, 206, 871, 148, 374, -395, 667, -998, -977, 796, 831, 920, 951, 29, -667, -512, -140, -495, -1, 468, -428, 346, 25, -145, 2184629
-375, 723, 663, 157, 341, -199, -194, -990, -816, -403, -171, 328, -952, 776, -635, -985, 887, -236, 203, -664, 452, 461, 347, -513, -565, -199, 636, -304, 537, -140, -2938110
647, -592, 809, -414, 405, 929, -290, -358, 70, 253, -379, 988, -244, 445, -528, -455, 559, 391, -860, -857, 8, -93, -5, 508, 739, 694, 493, 902, 378, 588, 2199502
-731, 475, 923, 758, 111, 662, 835, -977, -156, 802, 567, -186, -290, 294, 246, 55, 163, 322, 619, 322, 974, -725, -924, -953, -992, 758, -41, -695, 187, 67, -312298
84, -419, -741, -756, -443, 818, 300, 397, 77, -755, -800, 946, 691, -520, -730, 901, -68, 49, 782, 309, 42, 454, 388, -506, -489, -768, -888, -279, -850, -140, 3115252
435, 140, 284, 511, -151, -660, -590, 992, -923, 31, -321, -838, 843, 34, 205, 1, -50, 55, 958, -915, -392, 95, -479, -435, -882, -408, 524, 260, 849, 398, 59384
-138, 917, -152, 151, -637, 610, 115, 596, -970, 844, -213, 531, 989, 784, -346, 807, 781, 61, -679, 935, 348, 723, -519, 929, -105, 733, 950, -838, -696, 292, 3096211
-355, -841, 86, -581, 811, 505, 450, -875, 701, -798, 457, 619, 242, -232, 582, 601, -992, 45, 347, 208, 168, -279, 208, -208, 70, 514, 121, 877, 281, -980, -1453200
368, -38, -238, -125, -95, 792, 281, 788, -264, -776, -22, -831, 459, 702, -204, 907, -771, 44, 83, 548, 868, -24, -173, -667, -494, 678, 514, -954, -690, 535, -268648
808, 594, 864, -130, 26, -911, -662, -129, -749, -854, -273, 1, 272, 331, -899, 752, -103, 266, -559, -834, -50, 517, -575, 875, 61, -425, 957, -467, -873, 658, 1098917
-83, -415, 722, 200, 714, -979, 52, -62, 74, 355, -976, -406, 580, -661, 864, 918, -283, -93, -762, 652, -880, 665, -253, -857, -751, 669, -133, 144, 308, 782, -367917
-339, -787, -931, 966, 921, 198, -443, -893, -33, 766, 332, 552, -890, -315, 236, 978, 358, -291, -734, 573, -238, -356, -762, 973, 575, -386, -361, -958, -243, -611, -1350159
586, -574, 884, -810, -346, 340, -465, 214, -658, 121, 44, -886, 194, -428, 770, 403, 131, -576, 357, -146, 250, -845, -476, 265, -492, -277, 212, -421, -49, 644, 3175480
747, -809, -785, 445, 355, 601, 274, -788, -285, 625, 364, -557, -761, 901, -666, -874, 82, 494, -269, 338, 517, 183, -937, 825, -698, 453, 488, -179, -724, 992, -1502208
